# Preprocessed by saving the presence of each named entity as a feature
science_related,scientific_claim,scientific_reference,scientific_context,tokens,has_num,has_perc,has_url,has_emoji,has_mention,has_hash
1,0.0,1.0,1.0,finally phenome wide mendelian randomization map influence plasma proteome complex disease come nice query tool proteomic,0,0,1,0,1,1
0,0.0,0.0,0.0,please pass payroll support program extensionact hr now furlough need job essential worker,1,0,0,1,1,0
1,1.0,0.0,1.0,priority future research impact covid suicide self harm role inequality feature economic regional ethnic know effect overall number become key question,0,0,0,0,0,0
1,1.0,0.0,0.0,trans people support only trans people ask lesbians date site infest man buy thinking persuade so goodnight,0,0,0,0,1,0
0,0.0,0.0,0.0,celebs support sanakhan decision quit showbiz,0,0,1,0,0,1
0,0.0,0.0,0.0,day stop spread democratic socialism,1,0,0,0,0,0
0,0.0,0.0,0.0,congratulation sir seewoosagur ramgoolam international airport mauritius become ahaaccredite programme promote recognition professional excellence maintain safe hygienic facility learn more,1,0,1,0,1,1
0,0.0,0.0,0.0,black kpop stan feel unsafe scared that alone reason uproar community,0,0,0,1,0,0
1,0.0,0.0,1.0,endorse stand let science undermine joe biden trust truth evidence science democracy make only choice us election,0,0,1,0,1,0
0,0.0,0.0,0.0,urgently required extend due date annual audit due date dec tax audit return date dec routine notice compliance dateto please support share retweet,1,0,0,0,1,0
1,1.0,0.0,0.0,question many death really covid like say early flu case drop year seriously doubt flu virus just disappear have feeling covid death flu relate,1,0,0,0,1,0
0,0.0,0.0,0.0,pro tip white politician diminish bipoc woman working class experience just do,0,0,0,0,0,0
0,0.0,0.0,0.0,millions unemployed pay work age wonder bingo girl appreciate quick full house covid need stop put random people street pedestal wisdom have sensible thought life,0,0,0,0,1,0
1,1.0,0.0,0.0,pandemic over incorrect information cost life undermine effort control virus protect most risk today make pledgetopause share information online join,0,0,1,0,0,1
1,0.0,1.0,1.0,research use twitter scientist simple rule start twitter scientist academictwitter sciencetwitter howto,1,0,1,1,0,1
0,0.0,0.0,0.0,ploy boz stop folk trick treating get sit home wait stupid head,0,0,0,0,0,0
1,1.0,1.0,1.0,new case report today ontario day average trend still rise,1,0,1,0,0,1
0,0.0,0.0,0.0,stop spread lie,0,0,0,0,1,0
0,0.0,0.0,0.0,mean white people stop watch netflix documentary now racism go,0,0,0,0,0,0
0,0.0,0.0,0.0,kaiser stop lurk useless expect tribute next minute block,1,0,0,0,0,0
1,1.0,1.0,1.0,lack monetary price negative consequence burn fossil fuel see subsidy fossil fuel key finding imf paper large global fossil fuel subsidies,0,0,1,0,0,0
1,1.0,1.0,1.0,risk associate use benzodiazepine remain use more widely wisely read all drugsafety article here,0,0,1,0,0,1
0,0.0,0.0,0.0,time high report official figure,1,0,0,1,1,0
1,1.0,1.0,1.0,none trial currently way design detect reduction serious outcome such hospital admission use intensive care death vaccine study determine interrupt transmission virus,1,0,1,0,1,0
0,0.0,0.0,0.0,sugar daddy thing make care hustling boyfriend look very foolish know pain go research say rice dey repair phone,0,0,0,1,0,0
0,0.0,0.0,0.0,mayor about start news conference talk city staff report come one advocate vacant home tax transit update tweet highlight,1,0,0,0,1,0
1,1.0,1.0,1.0,tightly weave blood vessel solid tumor tough celluar therapy penetrate research find combine car t cell therapy inhibitor drug allow engineer cell break attack tumor,0,0,1,0,1,0
1,1.0,1.0,1.0,association prescribed opioid receipt community acquired pneumonia adult systematic review meta analysis,0,0,1,0,0,0
0,0.0,0.0,0.0,celebrity that promote vaccine hold accountable harm cause,0,0,0,0,0,0
1,0.0,1.0,1.0,systematic review who contradict claim thread who next tweet yet craft message promote fear harm kid decade have rt unbelievable,1,0,1,0,0,0
0,0.0,0.0,0.0,tayriana stan stop win year,0,0,1,0,0,0
1,0.0,0.0,1.0,look great opportunity get research wash publish mentorship available too special issue journal washtwitter wash sanitation water hygiene sdg,0,0,1,0,1,1
1,0.0,0.0,1.0,highly prestigious competitive award fund european union support scholar pursue ground break research make edinburgh academic,1,0,1,0,1,0
0,0.0,0.0,0.0,somali mediation jihadist dozo hunter stop violence axadle,0,0,1,0,0,1
0,0.0,0.0,0.0,wroter facist rag support kying facist leader tell new,0,0,0,0,1,0
1,0.0,1.0,1.0,vestislav apostolov david calderbank eveline legendre weighted k stability polarize variety extremality sasaki manifold,0,0,1,0,0,0
1,1.0,0.0,0.0,sorry have dead covid total death actually low yr yrs before do research own quit believe hear news,1,0,0,0,1,0
0,0.0,0.0,0.0,dear nin applicant kindly download enrolment form below fill submit form enrollment center enrol national identity database issue national identification number digitalnigeria,0,0,1,1,1,1
0,0.0,0.0,0.0,uber support team email address,0,0,0,0,0,0
0,0.0,0.0,0.0,house pass bill increase stimulus check,1,0,1,0,0,0
0,0.0,0.0,0.0,renjun deserve well treatment please treat renjun fairly,0,0,0,0,1,1
